link_id,link_name,status,match_source,road_id,road_name,score,distance_m,overlap_ratio,name_similarity,traffic,capacity,lanes,speed_limit,best_candidate_road_id,best_candidate_road_name,best_candidate_score,best_candidate_distance_m,best_candidate_overlap_ratio,best_candidate_name_similarity
L1,улица Гоголя,matched_direct,direct,178053,ул Гоголя,1.1635,8.65,1.0,1.0,6000.0,3600.0,2,20.0,178053,ул Гоголя,1.1635,8.65,1.0,1.0
L2,улица Гоголя,matched_direct,direct,178053,ул Гоголя,1.1635,8.65,1.0,1.0,6000.0,3600.0,2,20.0,178053,ул Гоголя,1.1635,8.65,1.0,1.0
L3,улица Гоголя,matched_direct,direct,178053,ул Гоголя,1.1704,7.96,1.0,1.0,6000.0,3600.0,2,20.0,178053,ул Гоголя,1.1704,7.96,1.0,1.0
L4,улица Гоголя,matched_direct,direct,178053,ул Гоголя,1.1983,5.17,1.0,1.0,6000.0,3600.0,2,20.0,178053,ул Гоголя,1.1983,5.17,1.0,1.0
L5,улица Писарева,matched_direct,direct,1414194,Ул. Писарева - ул. Железнодорожная - ул. Дмитрия Шамшурина,1.1777,0.98,1.0,0.75,,,,,1414194,Ул. Писарева - ул. Железнодорожная - ул. Дмитрия Шамшурина,1.1777,0.98,1.0,0.75
L6,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.2115,3.85,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.2115,3.85,1.0,1.0
L7,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1874,6.26,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1874,6.26,1.0,1.0
L8,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1916,5.84,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1916,5.84,1.0,1.0
L9,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1916,5.84,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1916,5.84,1.0,1.0
L10,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1831,6.69,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1831,6.69,1.0,1.0
L11,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.192,5.8,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.192,5.8,1.0,1.0
L12,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1929,5.71,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1929,5.71,1.0,1.0
L13,площадь Кондратюка,matched_direct,direct,374727395,площадь Кондратюка,1.1929,5.71,1.0,1.0,14000.0,13200.0,4,60.0,374727395,площадь Кондратюка,1.1929,5.71,1.0,1.0
L14,Советская улица,matched_direct,direct,178901,ул Советская,1.226,2.4,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.226,2.4,1.0,1.0
L15,Советская улица,matched_direct,direct,178901,ул Советская,1.2231,2.69,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2231,2.69,1.0,1.0
L16,Советская улица,matched_direct,direct,178901,ул Советская,1.2205,2.95,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2205,2.95,1.0,1.0
L17,Советская улица,matched_direct,direct,178901,ул Советская,1.2193,3.07,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2193,3.07,1.0,1.0
L18,Советская улица,matched_direct,direct,178901,ул Советская,1.2193,3.07,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2193,3.07,1.0,1.0
L19,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.222,2.8,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.222,2.8,1.0,1.0
L20,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.25,0.0,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.25,0.0,1.0,1.0
L21,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.2348,1.52,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.2348,1.52,1.0,1.0
L22,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.25,0.0,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.25,0.0,1.0,1.0
L23,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.2411,0.89,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.2411,0.89,1.0,1.0
L24,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.2185,3.15,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.2185,3.15,1.0,1.0
L25,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.2185,3.15,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.2185,3.15,1.0,1.0
L26,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.25,0.0,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.25,0.0,1.0,1.0
L27,улица Урицкого,matched_direct,direct,179147,ул Урицкого,1.1764,7.36,1.0,1.0,1800.0,3600.0,2,60.0,179147,ул Урицкого,1.1764,7.36,1.0,1.0
L28,улица Урицкого,matched_direct,direct,179147,ул Урицкого,0.7231,17.36,0.4564,1.0,1800.0,3600.0,2,60.0,1414176,Вокзальная магистраль - ул. Орджоникидзе - ул. Военная - ул. Покатная - ул. Пролетарская,0.8,0.0,1.0,-1.0
L29,OSM road 29,no_match,,,,,,,,,,,,1055767,пл Ленина,0.5606,0.0,0.324,0.0
L30,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.116,13.4,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.116,13.4,1.0,1.0
L31,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.1206,12.94,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.1206,12.94,1.0,1.0
L32,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.159,9.1,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.159,9.1,1.0,1.0
L33,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.2188,3.12,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.2188,3.12,1.0,1.0
L34,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.2382,1.18,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.2382,1.18,1.0,1.0
L35,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0
L36,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.2468,0.32,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.2468,0.32,1.0,1.0
L37,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.2348,1.52,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.2348,1.52,1.0,1.0
L38,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0
L39,проспект Димитрова,matched_direct,direct,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0,6000.0,13200.0,6,60.0,179152,пр-кт Димитрова,1.25,0.0,1.0,1.0
L40,площадь Трубникова,matched_direct,direct,1414179,Ул. Станционная - пл. Энергетиков - проезд Энергетиков - Димитровский мост - пр. Димитрова - ул. Нарымская - пл. Трубникова - ул. Нарымская - ул. Плановая - ул. Жуковского - Мочищенское шоссе - ул. Кедровая,1.1875,0.0,1.0,0.75,14000.0,13200.0,6,60.0,1414179,Ул. Станционная - пл. Энергетиков - проезд Энергетиков - Димитровский мост - пр. Димитрова - ул. Нарымская - пл. Трубникова - ул. Нарымская - ул. Плановая - ул. Жуковского - Мочищенское шоссе - ул. Кедровая,1.1875,0.0,1.0,0.75
L41,площадь Трубникова,matched_direct,direct,1414179,Ул. Станционная - пл. Энергетиков - проезд Энергетиков - Димитровский мост - пр. Димитрова - ул. Нарымская - пл. Трубникова - ул. Нарымская - ул. Плановая - ул. Жуковского - Мочищенское шоссе - ул. Кедровая,1.1761,1.14,1.0,0.75,14000.0,13200.0,6,60.0,1414179,Ул. Станционная - пл. Энергетиков - проезд Энергетиков - Димитровский мост - пр. Димитрова - ул. Нарымская - пл. Трубникова - ул. Нарымская - ул. Плановая - ул. Жуковского - Мочищенское шоссе - ул. Кедровая,1.1761,1.14,1.0,0.75
L42,площадь Трубникова,matched_direct,direct,1056155,пл Трубникова,1.0887,16.13,1.0,1.0,2500.0,5500.0,4,60.0,1056155,пл Трубникова,1.0887,16.13,1.0,1.0
L43,площадь Трубникова,matched_direct,direct,1056155,пл Трубникова,1.0655,18.45,1.0,1.0,2500.0,5500.0,4,60.0,1056155,пл Трубникова,1.0655,18.45,1.0,1.0
L44,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0666,18.34,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0666,18.34,1.0,1.0
L45,Нарымская улица,no_match,,,,,,,,,,,,177382,ул Нарымская,0.4308,23.48,0.1008,1.0
L46,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.1043,14.57,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.1043,14.57,1.0,1.0
L47,Советская улица,matched_direct,direct,178901,ул Советская,1.199,5.1,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.199,5.1,1.0,1.0
L48,Советская улица,matched_direct,direct,178901,ул Советская,1.2127,3.73,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2127,3.73,1.0,1.0
L49,Советская улица,matched_direct,direct,178901,ул Советская,1.2298,2.02,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2298,2.02,1.0,1.0
L50,Советская улица,matched_direct,direct,178901,ул Советская,1.2393,1.07,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2393,1.07,1.0,1.0
L51,Советская улица,matched_direct,direct,178901,ул Советская,1.25,0.0,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.25,0.0,1.0,1.0
L52,Советская улица,matched_direct,direct,178901,ул Советская,1.2473,0.27,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2473,0.27,1.0,1.0
L53,Советская улица,matched_direct,direct,178901,ул Советская,1.2437,0.63,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2437,0.63,1.0,1.0
L54,Советская улица,matched_direct,direct,178901,ул Советская,1.2437,0.63,1.0,1.0,6000.0,3600.0,2,40.0,178901,ул Советская,1.2437,0.63,1.0,1.0
L55,Сибирская улица,matched_direct,direct,175881,ул Сибирская,1.25,0.0,1.0,1.0,2000.0,3600.0,2,60.0,175881,ул Сибирская,1.25,0.0,1.0,1.0
L56,Сибирская улица,matched_direct,direct,175881,ул Сибирская,1.2448,0.52,1.0,1.0,2000.0,3600.0,2,60.0,175881,ул Сибирская,1.2448,0.52,1.0,1.0
L57,улица Крылова,matched_direct,direct,177015,ул Крылова,1.1939,5.61,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.1939,5.61,1.0,1.0
L58,улица Крылова,matched_direct,direct,177015,ул Крылова,1.1879,6.21,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.1879,6.21,1.0,1.0
L59,улица Крылова,matched_direct,direct,177015,ул Крылова,1.1903,5.97,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.1903,5.97,1.0,1.0
L60,улица Крылова,matched_direct,direct,177015,ул Крылова,1.193,5.7,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.193,5.7,1.0,1.0
L61,улица Крылова,matched_direct,direct,177015,ул Крылова,1.1942,5.58,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.1942,5.58,1.0,1.0
L62,улица Крылова,matched_direct,direct,177015,ул Крылова,1.2224,2.76,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.2224,2.76,1.0,1.0
L63,улица Крылова,matched_direct,direct,177015,ул Крылова,1.231,1.9,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.231,1.9,1.0,1.0
L64,улица Крылова,matched_direct,direct,177015,ул Крылова,1.231,1.9,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.231,1.9,1.0,1.0
L65,улица Крылова,matched_direct,direct,177015,ул Крылова,1.2322,1.78,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.2322,1.78,1.0,1.0
L66,улица Крылова,matched_direct,direct,177015,ул Крылова,1.2339,1.61,1.0,1.0,3500.0,3600.0,2,60.0,177015,ул Крылова,1.2339,1.61,1.0,1.0
L67,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.25,0.0,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.25,0.0,1.0,1.0
L68,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2486,0.14,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2486,0.14,1.0,1.0
L69,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2435,0.65,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2435,0.65,1.0,1.0
L70,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2444,0.56,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2444,0.56,1.0,1.0
L71,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2255,2.45,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2255,2.45,1.0,1.0
L72,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2441,0.59,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2441,0.59,1.0,1.0
L73,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.244,0.6,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.244,0.6,1.0,1.0
L74,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.2306,1.94,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.2306,1.94,1.0,1.0
L75,улица 1905 года,matched_direct,direct,177124,ул 1905 года,1.1836,6.64,1.0,1.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.1836,6.64,1.0,1.0
L76,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1612,8.88,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1612,8.88,1.0,1.0
L77,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1612,8.88,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1612,8.88,1.0,1.0
L78,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1519,9.81,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1519,9.81,1.0,1.0
L79,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1508,9.92,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1508,9.92,1.0,1.0
L80,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1508,9.92,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1508,9.92,1.0,1.0
L81,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1359,11.41,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1359,11.41,1.0,1.0
L82,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1203,12.97,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1203,12.97,1.0,1.0
L83,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1143,13.57,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1143,13.57,1.0,1.0
L84,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1366,11.34,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1366,11.34,1.0,1.0
L85,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.1762,7.38,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.1762,7.38,1.0,1.0
L86,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.2001,4.99,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.2001,4.99,1.0,1.0
L87,Железнодорожная улица,matched_direct,direct,175195,ул Железнодорожная,1.25,0.0,1.0,1.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.25,0.0,1.0,1.0
L88,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1837,6.63,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1837,6.63,1.0,1.0
L89,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1797,7.03,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1797,7.03,1.0,1.0
L90,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1797,7.03,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1797,7.03,1.0,1.0
L91,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1475,10.25,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1475,10.25,1.0,1.0
L92,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1448,10.52,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1448,10.52,1.0,1.0
L93,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1448,10.52,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1448,10.52,1.0,1.0
L94,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1545,9.55,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1545,9.55,1.0,1.0
L95,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1545,9.55,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1545,9.55,1.0,1.0
L96,улица Ленина,matched_direct,direct,178790,ул Ленина,1.1698,8.02,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.1698,8.02,1.0,1.0
L97,улица Ленина,matched_direct,direct,178790,ул Ленина,1.173,7.7,1.0,1.0,6000.0,3600.0,2,60.0,178790,ул Ленина,1.173,7.7,1.0,1.0
L98,улица Дмитрия Шамшурина,matched_direct,direct,175059,ул Дмитрия Шамшурина,1.2221,2.79,1.0,1.0,6000.0,3600.0,2,60.0,175059,ул Дмитрия Шамшурина,1.2221,2.79,1.0,1.0
L99,улица Дмитрия Шамшурина,matched_direct,direct,175059,ул Дмитрия Шамшурина,1.2221,2.79,1.0,1.0,6000.0,3600.0,2,60.0,175059,ул Дмитрия Шамшурина,1.2221,2.79,1.0,1.0
L100,улица Дмитрия Шамшурина,matched_direct,direct,175059,ул Дмитрия Шамшурина,1.2022,4.78,1.0,1.0,6000.0,3600.0,2,60.0,175059,ул Дмитрия Шамшурина,1.2022,4.78,1.0,1.0
L101,улица Движенцев,matched_direct,direct,374729433,ул. Движенцев,1.25,0.0,1.0,1.0,,,,,374729433,ул. Движенцев,1.25,0.0,1.0,1.0
L102,улица Движенцев,matched_direct,direct,374729433,ул. Движенцев,1.2452,0.48,1.0,1.0,,,,,374729433,ул. Движенцев,1.2452,0.48,1.0,1.0
L103,улица Движенцев,matched_direct,direct,374729433,ул. Движенцев,1.2488,0.12,1.0,1.0,,,,,374729433,ул. Движенцев,1.2488,0.12,1.0,1.0
L104,улица Движенцев,matched_direct,direct,374729433,ул. Движенцев,1.2488,0.12,1.0,1.0,,,,,374729433,ул. Движенцев,1.2488,0.12,1.0,1.0
L105,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.1923,5.77,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.1923,5.77,1.0,1.0
L106,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2135,3.65,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2135,3.65,1.0,1.0
L107,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2132,3.68,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2132,3.68,1.0,1.0
L108,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2097,4.03,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2097,4.03,1.0,1.0
L109,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.1584,9.16,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.1584,9.16,1.0,1.0
L110,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.1605,8.95,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.1605,8.95,1.0,1.0
L111,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.1958,5.42,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.1958,5.42,1.0,1.0
L112,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2074,4.26,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2074,4.26,1.0,1.0
L113,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.25,0.0,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.25,0.0,1.0,1.0
L114,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2473,0.27,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2473,0.27,1.0,1.0
L115,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2349,1.51,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2349,1.51,1.0,1.0
L116,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.232,1.8,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.232,1.8,1.0,1.0
L117,улица Салтыкова-Щедрина,matched_direct,direct,176591,ул Салтыкова-Щедрина,1.2326,1.74,1.0,1.0,3000.0,3600.0,2,60.0,176591,ул Салтыкова-Щедрина,1.2326,1.74,1.0,1.0
L118,Комсомольский проспект,no_match,,,,,,,,,,,,,,,,,
L119,Комсомольский проспект,no_match,,,,,,,,,,,,,,,,,
L120,Комсомольский проспект,no_match,,,,,,,,,,,,178790,ул Ленина,-0.1248,27.48,0.0,-1.0
L121,Комсомольский проспект,no_match,,,,,,,,,,,,178790,ул Ленина,0.6497,7.1,0.8781,-1.0
L122,улица Мичурина,matched_direct,direct,175691,ул Мичурина,1.1634,8.66,1.0,1.0,6000.0,3600.0,2,60.0,175691,ул Мичурина,1.1634,8.66,1.0,1.0
L123,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.1849,0.26,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.1849,0.26,1.0,0.75
L124,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.1849,0.26,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.1849,0.26,1.0,0.75
L125,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.184,0.35,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.184,0.35,1.0,0.75
L126,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.184,0.35,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.184,0.35,1.0,0.75
L127,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.1695,1.8,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.1695,1.8,1.0,0.75
L128,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.164,2.35,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.164,2.35,1.0,0.75
L129,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.1592,2.83,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.1592,2.83,1.0,0.75
L130,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.1605,2.7,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.1605,2.7,1.0,0.75
L131,Вокзальная магистраль,matched_direct,direct,177205,ул Вокзальная магистраль,1.165,2.25,1.0,0.75,14000.0,13800.0,6,60.0,177205,ул Вокзальная магистраль,1.165,2.25,1.0,0.75
L132,улица Орджоникидзе,matched_direct,direct,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0,3600.0,3600.0,2,60.0,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0
L133,улица Орджоникидзе,matched_direct,direct,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0,3600.0,3600.0,2,60.0,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0
L134,улица Орджоникидзе,matched_direct,direct,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0,3600.0,3600.0,2,60.0,179845,ул Орджоникидзе,1.25,0.0,1.0,1.0
L135,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2162,3.38,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2162,3.38,1.0,1.0
L136,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2157,3.43,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2157,3.43,1.0,1.0
L137,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.218,3.2,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.218,3.2,1.0,1.0
L138,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2203,2.97,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2203,2.97,1.0,1.0
L139,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2215,2.85,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2215,2.85,1.0,1.0
L140,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2229,2.71,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2229,2.71,1.0,1.0
L141,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2257,2.43,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2257,2.43,1.0,1.0
L142,Ядринцевская улица,matched_direct,direct,177504,ул Ядринцевская,1.2257,2.43,1.0,1.0,6000.0,3600.0,2,60.0,177504,ул Ядринцевская,1.2257,2.43,1.0,1.0
